;PostalCode;lat;lng
94;35085;50.733665;8.828594366972476
95;35085;50.733665;8.830968009174311
96;35085;50.733665;8.833341651376147
97;35085;50.733665;8.835715293577982
98;35085;50.733665;8.838088935779815
99;35085;50.733665;8.84046257798165
100;35085;50.733665;8.842836220183486
101;35085;50.733665;8.845209862385321
102;35085;50.733665;8.847583504587154
103;35085;50.733665;8.84995714678899
104;35085;50.733665;8.852330788990825
105;35085;50.733665;8.85470443119266
106;35085;50.733665;8.857078073394495
107;35085;50.733665;8.859451715596329
108;35085;50.733665;8.861825357798164
109;35102;50.734871155963305;8.605472
110;35102;50.734871155963305;8.607845642201836
111;35102;50.734871155963305;8.610219284403671
112;35102;50.734871155963305;8.612592926605505
113;35102;50.734871155963305;8.61496656880734
114;35102;50.734871155963305;8.617340211009175
115;35102;50.734871155963305;8.61971385321101
116;35102;50.734871155963305;8.622087495412845
117;35102;50.734871155963305;8.624461137614679
118;35102;50.734871155963305;8.626834779816514
119;35102;50.734871155963305;8.62920842201835
120;35102;50.734871155963305;8.631582064220185
121;35102;50.734871155963305;8.633955706422018
122;35102;50.734871155963305;8.636329348623853
123;35102;50.734871155963305;8.638702990825688
124;35102;50.734871155963305;8.641076633027524
125;35102;50.734871155963305;8.643450275229359
126;35102;50.734871155963305;8.645823917431192
127;35096;50.734871155963305;8.648197559633028
128;35102;50.734871155963305;8.650571201834863
129;35102;50.734871155963305;8.652944844036698
130;35102;50.734871155963305;8.655318486238533
131;35102;50.734871155963305;8.657692128440367
132;35102;50.734871155963305;8.660065770642202
133;35096;50.734871155963305;8.662439412844037
134;35096;50.734871155963305;8.664813055045872
135;35096;50.734871155963305;8.667186697247708
136;35096;50.734871155963305;8.669560339449541
137;35096;50.734871155963305;8.671933981651376
138;35096;50.734871155963305;8.674307623853212
139;35096;50.734871155963305;8.676681266055047
140;35096;50.734871155963305;8.67905490825688
141;35096;50.734871155963305;8.681428550458715
142;35096;50.734871155963305;8.68380219266055
143;35096;50.734871155963305;8.686175834862386
144;35096;50.734871155963305;8.688549477064221
145;35096;50.734871155963305;8.690923119266055
146;35096;50.734871155963305;8.69329676146789
147;35096;50.734871155963305;8.695670403669725
148;35096;50.734871155963305;8.69804404587156
149;35096;50.734871155963305;8.700417688073395
150;35096;50.734871155963305;8.702791330275229
151;35096;50.734871155963305;8.705164972477064
152;35096;50.734871155963305;8.7075386146789
153;35096;50.734871155963305;8.709912256880735
154;35096;50.734871155963305;8.71228589908257
155;35096;50.734871155963305;8.714659541284403
156;35096;50.734871155963305;8.717033183486238
157;35096;50.734871155963305;8.719406825688074
158;35096;50.734871155963305;8.721780467889909
159;35096;50.734871155963305;8.724154110091742
160;35096;50.734871155963305;8.726527752293578
161;35096;50.734871155963305;8.728901394495413
162;35096;50.734871155963305;8.731275036697248
163;35096;50.734871155963305;8.733648678899083
164;35096;50.734871155963305;8.736022321100917
165;35096;50.734871155963305;8.738395963302752
166;35096;50.734871155963305;8.740769605504587
167;35096;50.734871155963305;8.743143247706422
168;35096;50.734871155963305;8.745516889908258
169;35096;50.734871155963305;8.747890532110091
170;35096;50.734871155963305;8.750264174311926
171;35096;50.734871155963305;8.752637816513761
172;35096;50.734871155963305;8.755011458715597
173;35096;50.734871155963305;8.757385100917432
174;35096;50.734871155963305;8.759758743119265
175;35112;50.734871155963305;8.7621323853211
176;35112;50.734871155963305;8.764506027522936
177;35096;50.734871155963305;8.766879669724771
178;35096;50.734871155963305;8.769253311926605
179;35096;50.734871155963305;8.77162695412844
180;35096;50.734871155963305;8.774000596330275
181;35096;50.734871155963305;8.77637423853211
182;35096;50.734871155963305;8.778747880733945
183;35096;50.734871155963305;8.781121522935779
184;35096;50.734871155963305;8.783495165137614
185;35096;50.734871155963305;8.78586880733945
186;35096;50.734871155963305;8.788242449541285
187;35085;50.734871155963305;8.79061609174312
188;35085;50.734871155963305;8.792989733944953
189;35085;50.734871155963305;8.795363376146788
190;35085;50.734871155963305;8.797737018348624
191;35085;50.734871155963305;8.800110660550459
192;35085;50.734871155963305;8.802484302752294
193;35085;50.734871155963305;8.804857944954128
194;35085;50.734871155963305;8.807231587155963
195;35085;50.734871155963305;8.809605229357798
196;35085;50.734871155963305;8.811978871559633
197;35085;50.734871155963305;8.814352513761467
198;35085;50.734871155963305;8.816726155963302
199;35085;50.734871155963305;8.819099798165137
200;35085;50.734871155963305;8.821473440366972
201;35085;50.734871155963305;8.823847082568808
202;35085;50.734871155963305;8.826220724770641
203;35085;50.734871155963305;8.828594366972476
204;35085;50.734871155963305;8.830968009174311
205;35085;50.734871155963305;8.833341651376147
206;35085;50.734871155963305;8.835715293577982
207;35085;50.734871155963305;8.838088935779815
208;35085;50.734871155963305;8.84046257798165
209;35085;50.734871155963305;8.842836220183486
210;35085;50.734871155963305;8.845209862385321
211;35085;50.734871155963305;8.847583504587154
212;35085;50.734871155963305;8.84995714678899
213;35085;50.734871155963305;8.852330788990825
214;35085;50.734871155963305;8.85470443119266
215;35085;50.734871155963305;8.857078073394495
216;35085;50.734871155963305;8.859451715596329
217;35085;50.734871155963305;8.861825357798164
218;35102;50.73607731192661;8.605472
219;35102;50.73607731192661;8.607845642201836
220;35102;50.73607731192661;8.610219284403671
221;35102;50.73607731192661;8.612592926605505
222;35102;50.73607731192661;8.61496656880734
223;35102;50.73607731192661;8.617340211009175
224;35102;50.73607731192661;8.61971385321101
225;35102;50.73607731192661;8.622087495412845
226;35102;50.73607731192661;8.624461137614679
227;35102;50.73607731192661;8.626834779816514
228;35102;50.73607731192661;8.62920842201835
229;35102;50.73607731192661;8.631582064220185
230;35102;50.73607731192661;8.633955706422018
231;35102;50.73607731192661;8.636329348623853
232;35102;50.73607731192661;8.638702990825688
233;35102;50.73607731192661;8.641076633027524
234;35102;50.73607731192661;8.643450275229359
235;35096;50.73607731192661;8.645823917431192
236;35096;50.73607731192661;8.648197559633028
237;35096;50.73607731192661;8.650571201834863
238;35096;50.73607731192661;8.652944844036698
239;35102;50.73607731192661;8.655318486238533
240;35102;50.73607731192661;8.657692128440367
241;35102;50.73607731192661;8.660065770642202
242;35102;50.73607731192661;8.662439412844037
243;35102;50.73607731192661;8.664813055045872
244;35096;50.73607731192661;8.667186697247708
245;35096;50.73607731192661;8.669560339449541
246;35096;50.73607731192661;8.671933981651376
247;35096;50.73607731192661;8.674307623853212
248;35096;50.73607731192661;8.676681266055047
249;35096;50.73607731192661;8.67905490825688
250;35096;50.73607731192661;8.681428550458715
251;35096;50.73607731192661;8.68380219266055
252;35096;50.73607731192661;8.686175834862386
253;35096;50.73607731192661;8.688549477064221
254;35096;50.73607731192661;8.690923119266055
255;35096;50.73607731192661;8.69329676146789
256;35096;50.73607731192661;8.695670403669725
257;35096;50.73607731192661;8.69804404587156
258;35096;50.73607731192661;8.700417688073395
259;35096;50.73607731192661;8.702791330275229
260;35096;50.73607731192661;8.705164972477064
261;35096;50.73607731192661;8.7075386146789
262;35096;50.73607731192661;8.709912256880735
263;35096;50.73607731192661;8.71228589908257
264;35096;50.73607731192661;8.714659541284403
265;35096;50.73607731192661;8.717033183486238
266;35096;50.73607731192661;8.719406825688074
267;35096;50.73607731192661;8.721780467889909
268;35096;50.73607731192661;8.724154110091742
269;35096;50.73607731192661;8.726527752293578
270;35096;50.73607731192661;8.728901394495413
271;35096;50.73607731192661;8.731275036697248
272;35096;50.73607731192661;8.733648678899083
273;35096;50.73607731192661;8.736022321100917
274;35096;50.73607731192661;8.738395963302752
275;35096;50.73607731192661;8.740769605504587
276;35096;50.73607731192661;8.743143247706422
277;35096;50.73607731192661;8.745516889908258
278;35096;50.73607731192661;8.747890532110091
279;35096;50.73607731192661;8.750264174311926
280;35096;50.73607731192661;8.752637816513761
281;35096;50.73607731192661;8.755011458715597
282;35096;50.73607731192661;8.757385100917432
283;35096;50.73607731192661;8.759758743119265
284;35096;50.73607731192661;8.7621323853211
285;35096;50.73607731192661;8.764506027522936
286;35096;50.73607731192661;8.766879669724771
287;35096;50.73607731192661;8.769253311926605
288;35096;50.73607731192661;8.77162695412844
289;35096;50.73607731192661;8.774000596330275
290;35096;50.73607731192661;8.77637423853211
291;35096;50.73607731192661;8.778747880733945
292;35096;50.73607731192661;8.781121522935779
293;35096;50.73607731192661;8.783495165137614
294;35096;50.73607731192661;8.78586880733945
295;35096;50.73607731192661;8.788242449541285
296;35085;50.73607731192661;8.79061609174312
297;35085;50.73607731192661;8.792989733944953
298;35085;50.73607731192661;8.795363376146788
299;35085;50.73607731192661;8.797737018348624
300;35085;50.73607731192661;8.800110660550459
301;35085;50.73607731192661;8.802484302752294
302;35085;50.73607731192661;8.804857944954128
303;35085;50.73607731192661;8.807231587155963
304;35085;50.73607731192661;8.809605229357798
305;35085;50.73607731192661;8.811978871559633
306;35085;50.73607731192661;8.814352513761467
307;35085;50.73607731192661;8.816726155963302
308;35085;50.73607731192661;8.819099798165137
309;35085;50.73607731192661;8.821473440366972
310;35085;50.73607731192661;8.823847082568808
311;35085;50.73607731192661;8.826220724770641
312;35085;50.73607731192661;8.828594366972476
313;35085;50.73607731192661;8.830968009174311
314;35085;50.73607731192661;8.833341651376147
315;35085;50.73607731192661;8.835715293577982
316;35085;50.73607731192661;8.838088935779815
317;35085;50.73607731192661;8.84046257798165
318;35085;50.73607731192661;8.842836220183486
319;35085;50.73607731192661;8.845209862385321
320;35085;50.73607731192661;8.847583504587154
321;35085;50.73607731192661;8.84995714678899
322;35085;50.73607731192661;8.852330788990825
323;35085;50.73607731192661;8.85470443119266
324;35085;50.73607731192661;8.857078073394495
325;35085;50.73607731192661;8.859451715596329
326;35085;50.73607731192661;8.861825357798164
327;35102;50.73728346788991;8.605472
328;35102;50.73728346788991;8.607845642201836
329;35102;50.73728346788991;8.610219284403671
330;35102;50.73728346788991;8.612592926605505
331;35102;50.73728346788991;8.61496656880734
332;35102;50.73728346788991;8.617340211009175
333;35102;50.73728346788991;8.61971385321101
334;35102;50.73728346788991;8.622087495412845
335;35102;50.73728346788991;8.624461137614679
336;35102;50.73728346788991;8.626834779816514
337;35102;50.73728346788991;8.62920842201835
338;35102;50.73728346788991;8.631582064220185
339;35102;50.73728346788991;8.633955706422018
340;35102;50.73728346788991;8.636329348623853
341;35102;50.73728346788991;8.638702990825688
342;35102;50.73728346788991;8.641076633027524
343;35102;50.73728346788991;8.643450275229359
344;35096;50.73728346788991;8.645823917431192
345;35096;50.73728346788991;8.648197559633028
346;35096;50.73728346788991;8.650571201834863
347;35096;50.73728346788991;8.652944844036698
348;35096;50.73728346788991;8.655318486238533
349;35102;50.73728346788991;8.657692128440367
350;35102;50.73728346788991;8.660065770642202
351;35102;50.73728346788991;8.662439412844037
352;35096;50.73728346788991;8.664813055045872
353;35096;50.73728346788991;8.667186697247708
354;35096;50.73728346788991;8.669560339449541
355;35096;50.73728346788991;8.671933981651376
356;35096;50.73728346788991;8.674307623853212
357;35096;50.73728346788991;8.676681266055047
358;35096;50.73728346788991;8.67905490825688
359;35096;50.73728346788991;8.681428550458715
360;35096;50.73728346788991;8.68380219266055
361;35096;50.73728346788991;8.686175834862386
362;35096;50.73728346788991;8.688549477064221
363;35096;50.73728346788991;8.690923119266055
364;35096;50.73728346788991;8.69329676146789
365;35096;50.73728346788991;8.695670403669725
366;35096;50.73728346788991;8.69804404587156
367;35096;50.73728346788991;8.700417688073395
368;35096;50.73728346788991;8.702791330275229
369;35096;50.73728346788991;8.705164972477064
370;35096;50.73728346788991;8.7075386146789
371;35096;50.73728346788991;8.709912256880735
372;35096;50.73728346788991;8.71228589908257
373;35096;50.73728346788991;8.714659541284403
374;35096;50.73728346788991;8.717033183486238
375;35096;50.73728346788991;8.719406825688074
376;35096;50.73728346788991;8.721780467889909
377;35096;50.73728346788991;8.724154110091742
378;35096;50.73728346788991;8.726527752293578
379;35096;50.73728346788991;8.728901394495413
380;35096;50.73728346788991;8.731275036697248
381;35096;50.73728346788991;8.733648678899083
382;35096;50.73728346788991;8.736022321100917
383;35096;50.73728346788991;8.738395963302752
384;35096;50.73728346788991;8.740769605504587
385;35096;50.73728346788991;8.743143247706422
386;35096;50.73728346788991;8.745516889908258
387;35096;50.73728346788991;8.747890532110091
388;35096;50.73728346788991;8.750264174311926
389;35096;50.73728346788991;8.752637816513761
390;35096;50.73728346788991;8.755011458715597
391;35096;50.73728346788991;8.757385100917432
392;35096;50.73728346788991;8.759758743119265
393;35096;50.73728346788991;8.7621323853211
394;35096;50.73728346788991;8.764506027522936
395;35096;50.73728346788991;8.766879669724771
396;35043;50.73728346788991;8.769253311926605
397;35043;50.73728346788991;8.77162695412844
398;35043;50.73728346788991;8.774000596330275
399;35043;50.73728346788991;8.77637423853211
400;35043;50.73728346788991;8.778747880733945
401;35043;50.73728346788991;8.781121522935779
402;35043;50.73728346788991;8.783495165137614
403;35043;50.73728346788991;8.78586880733945
404;35043;50.73728346788991;8.788242449541285
405;35085;50.73728346788991;8.79061609174312
406;35085;50.73728346788991;8.792989733944953
407;35085;50.73728346788991;8.795363376146788
408;35085;50.73728346788991;8.797737018348624
409;35085;50.73728346788991;8.800110660550459
410;35085;50.73728346788991;8.802484302752294
411;35085;50.73728346788991;8.804857944954128
412;35085;50.73728346788991;8.807231587155963
413;35085;50.73728346788991;8.809605229357798
414;35085;50.73728346788991;8.811978871559633
415;35085;50.73728346788991;8.814352513761467
416;35085;50.73728346788991;8.816726155963302
417;35085;50.73728346788991;8.819099798165137
418;35085;50.73728346788991;8.821473440366972
419;35085;50.73728346788991;8.823847082568808
420;35085;50.73728346788991;8.826220724770641
421;35085;50.73728346788991;8.828594366972476
422;35085;50.73728346788991;8.830968009174311
423;35085;50.73728346788991;8.833341651376147
424;35085;50.73728346788991;8.835715293577982
425;35085;50.73728346788991;8.838088935779815
426;35085;50.73728346788991;8.84046257798165
427;35085;50.73728346788991;8.842836220183486
428;35085;50.73728346788991;8.845209862385321
429;35085;50.73728346788991;8.847583504587154
430;35085;50.73728346788991;8.84995714678899
431;35085;50.73728346788991;8.852330788990825
432;35085;50.73728346788991;8.85470443119266
433;35085;50.73728346788991;8.857078073394495
434;35085;50.73728346788991;8.859451715596329
435;35085;50.73728346788991;8.861825357798164
436;35102;50.73848962385321;8.605472
437;35102;50.73848962385321;8.607845642201836
438;35102;50.73848962385321;8.610219284403671
439;35102;50.73848962385321;8.612592926605505
440;35102;50.73848962385321;8.61496656880734
441;35102;50.73848962385321;8.617340211009175
442;35102;50.73848962385321;8.61971385321101
443;35102;50.73848962385321;8.622087495412845
444;35102;50.73848962385321;8.624461137614679
445;35102;50.73848962385321;8.626834779816514
446;35102;50.73848962385321;8.62920842201835
447;35102;50.73848962385321;8.631582064220185
448;35102;50.73848962385321;8.633955706422018
449;35102;50.73848962385321;8.636329348623853
450;35102;50.73848962385321;8.638702990825688
451;35102;50.73848962385321;8.641076633027524
452;35096;50.73848962385321;8.643450275229359
453;35096;50.73848962385321;8.645823917431192
454;35096;50.73848962385321;8.648197559633028
455;35096;50.73848962385321;8.650571201834863
456;35096;50.73848962385321;8.652944844036698
457;35096;50.73848962385321;8.655318486238533
458;35096;50.73848962385321;8.657692128440367
459;35096;50.73848962385321;8.660065770642202
460;35096;50.73848962385321;8.662439412844037
461;35096;50.73848962385321;8.664813055045872
462;35096;50.73848962385321;8.667186697247708
463;35096;50.73848962385321;8.669560339449541
464;35096;50.73848962385321;8.671933981651376
465;35096;50.73848962385321;8.674307623853212
466;35096;50.73848962385321;8.676681266055047
467;35096;50.73848962385321;8.67905490825688
468;35096;50.73848962385321;8.681428550458715
469;35096;50.73848962385321;8.68380219266055
470;35096;50.73848962385321;8.686175834862386
471;35096;50.73848962385321;8.688549477064221
472;35096;50.73848962385321;8.690923119266055
473;35096;50.73848962385321;8.69329676146789
474;35096;50.73848962385321;8.695670403669725
475;35096;50.73848962385321;8.69804404587156
476;35096;50.73848962385321;8.700417688073395
477;35096;50.73848962385321;8.702791330275229
478;35096;50.73848962385321;8.705164972477064
479;35096;50.73848962385321;8.7075386146789
480;35096;50.73848962385321;8.709912256880735
481;35096;50.73848962385321;8.71228589908257
482;35096;50.73848962385321;8.714659541284403
483;35096;50.73848962385321;8.717033183486238
484;35096;50.73848962385321;8.719406825688074
485;35096;50.73848962385321;8.721780467889909
486;35096;50.73848962385321;8.724154110091742
487;35096;50.73848962385321;8.726527752293578
488;35096;50.73848962385321;8.728901394495413
489;35096;50.73848962385321;8.731275036697248
490;35096;50.73848962385321;8.733648678899083
491;35096;50.73848962385321;8.736022321100917
492;35096;50.73848962385321;8.738395963302752
493;35096;50.73848962385321;8.740769605504587
494;35096;50.73848962385321;8.743143247706422
495;35096;50.73848962385321;8.745516889908258
496;35096;50.73848962385321;8.747890532110091
497;35096;50.73848962385321;8.750264174311926
498;35096;50.73848962385321;8.752637816513761
499;35096;50.73848962385321;8.755011458715597
500;35096;50.73848962385321;8.757385100917432
501;35096;50.73848962385321;8.759758743119265
502;35043;50.73848962385321;8.7621323853211
503;35043;50.73848962385321;8.764506027522936
504;35043;50.73848962385321;8.766879669724771
505;35043;50.73848962385321;8.769253311926605
506;35043;50.73848962385321;8.77162695412844
507;35043;50.73848962385321;8.774000596330275
508;35043;50.73848962385321;8.77637423853211
509;35043;50.73848962385321;8.778747880733945
510;35043;50.73848962385321;8.781121522935779
511;35043;50.73848962385321;8.783495165137614
512;35043;50.73848962385321;8.78586880733945
513;35043;50.73848962385321;8.788242449541285
514;35085;50.73848962385321;8.79061609174312
515;35085;50.73848962385321;8.792989733944953
516;35085;50.73848962385321;8.795363376146788
517;35085;50.73848962385321;8.797737018348624
518;35085;50.73848962385321;8.800110660550459
519;35085;50.73848962385321;8.802484302752294
520;35085;50.73848962385321;8.804857944954128
521;35085;50.73848962385321;8.807231587155963
522;35085;50.73848962385321;8.809605229357798
523;35085;50.73848962385321;8.811978871559633
524;35085;50.73848962385321;8.814352513761467
525;35085;50.73848962385321;8.816726155963302
526;35085;50.73848962385321;8.819099798165137
527;35085;50.73848962385321;8.821473440366972
528;35085;50.73848962385321;8.823847082568808
529;35085;50.73848962385321;8.826220724770641
530;35085;50.73848962385321;8.828594366972476
531;35085;50.73848962385321;8.830968009174311
532;35085;50.73848962385321;8.833341651376147
533;35085;50.73848962385321;8.835715293577982
534;35085;50.73848962385321;8.838088935779815
535;35085;50.73848962385321;8.84046257798165
536;35085;50.73848962385321;8.842836220183486
537;35085;50.73848962385321;8.845209862385321
538;35085;50.73848962385321;8.847583504587154
539;35085;50.73848962385321;8.84995714678899
540;35085;50.73848962385321;8.852330788990825
541;35085;50.73848962385321;8.85470443119266
542;35085;50.73848962385321;8.857078073394495
543;35085;50.73848962385321;8.859451715596329
544;35085;50.73848962385321;8.861825357798164
545;35075;50.739695779816515;8.605472
546;35075;50.739695779816515;8.607845642201836
547;35102;50.739695779816515;8.610219284403671
548;35102;50.739695779816515;8.612592926605505
549;35102;50.739695779816515;8.61496656880734
550;35102;50.739695779816515;8.617340211009175
551;35102;50.739695779816515;8.61971385321101
552;35102;50.739695779816515;8.622087495412845
553;35102;50.739695779816515;8.624461137614679
554;35102;50.739695779816515;8.626834779816514
555;35102;50.739695779816515;8.62920842201835
556;35102;50.739695779816515;8.631582064220185
557;35102;50.739695779816515;8.633955706422018
558;35102;50.739695779816515;8.636329348623853
559;35102;50.739695779816515;8.638702990825688
560;35102;50.739695779816515;8.641076633027524
561;35096;50.739695779816515;8.643450275229359
562;35096;50.739695779816515;8.645823917431192
563;35096;50.739695779816515;8.648197559633028
564;35096;50.739695779816515;8.650571201834863
565;35096;50.739695779816515;8.652944844036698
566;35096;50.739695779816515;8.655318486238533
567;35096;50.739695779816515;8.657692128440367
568;35096;50.739695779816515;8.660065770642202
569;35096;50.739695779816515;8.662439412844037
570;35096;50.739695779816515;8.664813055045872
571;35096;50.739695779816515;8.667186697247708
572;35096;50.739695779816515;8.669560339449541
573;35096;50.739695779816515;8.671933981651376
574;35096;50.739695779816515;8.674307623853212
575;35096;50.739695779816515;8.676681266055047
576;35096;50.739695779816515;8.67905490825688
577;35096;50.739695779816515;8.681428550458715
578;35096;50.739695779816515;8.68380219266055
579;35096;50.739695779816515;8.686175834862386
580;35096;50.739695779816515;8.688549477064221
581;35096;50.739695779816515;8.690923119266055
582;35096;50.739695779816515;8.69329676146789
583;35096;50.739695779816515;8.695670403669725
584;35096;50.739695779816515;8.69804404587156
585;35096;50.739695779816515;8.700417688073395
586;35096;50.739695779816515;8.702791330275229
587;35096;50.739695779816515;8.705164972477064
588;35096;50.739695779816515;8.7075386146789
589;35096;50.739695779816515;8.709912256880735
590;35096;50.739695779816515;8.71228589908257
591;35096;50.739695779816515;8.714659541284403
592;35096;50.739695779816515;8.717033183486238
593;35096;50.739695779816515;8.719406825688074
594;35096;50.739695779816515;8.721780467889909
595;35096;50.739695779816515;8.724154110091742
596;35096;50.739695779816515;8.726527752293578
597;35096;50.739695779816515;8.728901394495413
598;35096;50.739695779816515;8.731275036697248
599;35096;50.739695779816515;8.733648678899083
600;35096;50.739695779816515;8.736022321100917
601;35096;50.739695779816515;8.738395963302752
602;35096;50.739695779816515;8.740769605504587
603;35096;50.739695779816515;8.743143247706422
604;35096;50.739695779816515;8.745516889908258
605;35096;50.739695779816515;8.747890532110091
606;35096;50.739695779816515;8.750264174311926
607;35096;50.739695779816515;8.752637816513761
608;35096;50.739695779816515;8.755011458715597
609;35096;50.739695779816515;8.757385100917432
610;35096;50.739695779816515;8.759758743119265
611;35043;50.739695779816515;8.7621323853211
612;35043;50.739695779816515;8.764506027522936
613;35043;50.739695779816515;8.766879669724771
614;35043;50.739695779816515;8.769253311926605
615;35043;50.739695779816515;8.77162695412844
616;35043;50.739695779816515;8.774000596330275
617;35043;50.739695779816515;8.77637423853211
618;35043;50.739695779816515;8.778747880733945
619;35043;50.739695779816515;8.781121522935779
620;35043;50.739695779816515;8.783495165137614
621;35043;50.739695779816515;8.78586880733945
622;35043;50.739695779816515;8.788242449541285
623;35085;50.739695779816515;8.79061609174312
624;35085;50.739695779816515;8.792989733944953
625;35085;50.739695779816515;8.795363376146788
626;35085;50.739695779816515;8.797737018348624
627;35085;50.739695779816515;8.800110660550459
628;35085;50.739695779816515;8.802484302752294
629;35085;50.739695779816515;8.804857944954128
630;35085;50.739695779816515;8.807231587155963
631;35085;50.739695779816515;8.809605229357798
632;35085;50.739695779816515;8.811978871559633
633;35085;50.739695779816515;8.814352513761467
634;35085;50.739695779816515;8.816726155963302
635;35085;50.739695779816515;8.819099798165137
636;35085;50.739695779816515;8.821473440366972
637;35085;50.739695779816515;8.823847082568808
638;35085;50.739695779816515;8.826220724770641
639;35085;50.739695779816515;8.828594366972476
640;35085;50.739695779816515;8.830968009174311
641;35085;50.739695779816515;8.833341651376147
642;35085;50.739695779816515;8.835715293577982
643;35085;50.739695779816515;8.838088935779815
644;35085;50.739695779816515;8.84046257798165
645;35085;50.739695779816515;8.842836220183486
646;35085;50.739695779816515;8.845209862385321
647;35085;50.739695779816515;8.847583504587154
648;35085;50.739695779816515;8.84995714678899
649;35085;50.739695779816515;8.852330788990825
650;35085;50.739695779816515;8.85470443119266
651;35085;50.739695779816515;8.857078073394495
652;35085;50.739695779816515;8.859451715596329
653;35085;50.739695779816515;8.861825357798164
654;35075;50.74090193577982;8.605472
655;35075;50.74090193577982;8.607845642201836
656;35102;50.74090193577982;8.610219284403671
657;35102;50.74090193577982;8.612592926605505
658;35102;50.74090193577982;8.61496656880734
659;35102;50.74090193577982;8.617340211009175
660;35102;50.74090193577982;8.61971385321101
661;35102;50.74090193577982;8.622087495412845
662;35102;50.74090193577982;8.624461137614679
663;35102;50.74090193577982;8.626834779816514
664;35102;50.74090193577982;8.62920842201835
665;35102;50.74090193577982;8.631582064220185
666;35102;50.74090193577982;8.633955706422018
667;35102;50.74090193577982;8.636329348623853
668;35102;50.74090193577982;8.638702990825688
669;35102;50.74090193577982;8.641076633027524
670;35102;50.74090193577982;8.643450275229359
671;35096;50.74090193577982;8.645823917431192
672;35096;50.74090193577982;8.648197559633028
673;35096;50.74090193577982;8.650571201834863
674;35096;50.74090193577982;8.652944844036698
675;35096;50.74090193577982;8.655318486238533
676;35096;50.74090193577982;8.657692128440367
677;35096;50.74090193577982;8.660065770642202
678;35096;50.74090193577982;8.662439412844037
679;35096;50.74090193577982;8.664813055045872
680;35096;50.74090193577982;8.667186697247708
681;35096;50.74090193577982;8.669560339449541
